Updating Model file from 30000 to latest format...
Loaded model gait14dof22musc_pros from file C:\Users\stevenhartman\Anaconda3\envs\opensim-rl\lib\site-packages\osim\env\../models/gait14dof22musc_pros_20180507.osim
Model 'gait14dof22musc_pros' has subcomponents with duplicate name 'back'.
The duplicate is being renamed to 'back_0'.
Model 'gait14dof22musc_pros' has subcomponents with duplicate name 'pros_foot_r'.
The duplicate is being renamed to 'pros_foot_r_0'.
[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
[train] Loading weights from ./TensorforcePPOAgent_exp/
[train] Successfully loaded weights from ./TensorforcePPOAgent_exp/
[train] Training 'TensorforcePPOAgent_exp'
[train] Episode  46 | Steps Taken:  98 | Total Steps: Taken   4619/1000000 | Total reward: -561.8099323350466
[train] Episode  47 | Steps Taken:  97 | Total Steps: Taken   4716/1000000 | Total reward: -538.8231194773381
[train] Episode  48 | Steps Taken:  98 | Total Steps: Taken   4814/1000000 | Total reward: -570.2348033857364
[train] Episode  49 | Steps Taken:  97 | Total Steps: Taken   4911/1000000 | Total reward: -553.74736303062
[train] Episode  50 | Steps Taken:  97 | Total Steps: Taken   5008/1000000 | Total reward: -545.0268335723164
[train] Episode  51 | Steps Taken:  97 | Total Steps: Taken   5105/1000000 | Total reward: -532.4731143815758
[train] Episode  52 | Steps Taken:  97 | Total Steps: Taken   5202/1000000 | Total reward: -536.1558362368721
[train] Episode  53 | Steps Taken:  98 | Total Steps: Taken   5300/1000000 | Total reward: -569.2199742519412
[train] Episode  54 | Steps Taken:  98 | Total Steps: Taken   5398/1000000 | Total reward: -562.3280860218142
[train] Episode  55 | Steps Taken:  98 | Total Steps: Taken   5496/1000000 | Total reward: -560.709110000079
[train] Episode  56 | Steps Taken:  98 | Total Steps: Taken   5594/1000000 | Total reward: -560.5691312253841
[train] Episode  57 | Steps Taken:  98 | Total Steps: Taken   5692/1000000 | Total reward: -566.152391420681
[train] Episode  58 | Steps Taken:  97 | Total Steps: Taken   5789/1000000 | Total reward: -553.6440913007186
[train] Episode  59 | Steps Taken:  97 | Total Steps: Taken   5886/1000000 | Total reward: -547.5657738487623
[train] Episode  60 | Steps Taken:  98 | Total Steps: Taken   5984/1000000 | Total reward: -549.0476205739271
[train] Episode  61 | Steps Taken:  97 | Total Steps: Taken   6081/1000000 | Total reward: -550.9063160675963
[train] Episode  62 | Steps Taken:  98 | Total Steps: Taken   6179/1000000 | Total reward: -556.357679519169
[train] Episode  63 | Steps Taken:  97 | Total Steps: Taken   6276/1000000 | Total reward: -548.5250292411469
[train] Episode  64 | Steps Taken:  97 | Total Steps: Taken   6373/1000000 | Total reward: -531.8507082432254
[train] Episode  65 | Steps Taken:  97 | Total Steps: Taken   6470/1000000 | Total reward: -547.8253637310384
[train] Episode  66 | Steps Taken:  98 | Total Steps: Taken   6568/1000000 | Total reward: -566.3787728638983
[train] Episode  67 | Steps Taken:  98 | Total Steps: Taken   6666/1000000 | Total reward: -545.4306968617823
[train] Episode  68 | Steps Taken:  98 | Total Steps: Taken   6764/1000000 | Total reward: -560.2595838814815
[train] Episode  69 | Steps Taken:  98 | Total Steps: Taken   6862/1000000 | Total reward: -561.7876911195681
[train] Episode  70 | Steps Taken:  97 | Total Steps: Taken   6959/1000000 | Total reward: -533.5682039414717
[train] Episode  71 | Steps Taken:  97 | Total Steps: Taken   7056/1000000 | Total reward: -553.4311303482323
[train] Episode  72 | Steps Taken:  98 | Total Steps: Taken   7154/1000000 | Total reward: -553.7324092867417
[train] Episode  73 | Steps Taken:  98 | Total Steps: Taken   7252/1000000 | Total reward: -560.7610708324568
[train] Episode  74 | Steps Taken:  97 | Total Steps: Taken   7349/1000000 | Total reward: -546.2195143766088
[train] Episode  75 | Steps Taken:  97 | Total Steps: Taken   7446/1000000 | Total reward: -541.0360368952299
[train] Episode  76 | Steps Taken:  98 | Total Steps: Taken   7544/1000000 | Total reward: -558.1370854829793
[train] Episode  77 | Steps Taken:  97 | Total Steps: Taken   7641/1000000 | Total reward: -544.5534286702641
[train] Episode  78 | Steps Taken:  97 | Total Steps: Taken   7738/1000000 | Total reward: -540.0982126171385
[train] Episode  79 | Steps Taken:  97 | Total Steps: Taken   7835/1000000 | Total reward: -538.4376156483904
[train] Episode  80 | Steps Taken:  98 | Total Steps: Taken   7933/1000000 | Total reward: -562.7400405124235
[train] Episode  81 | Steps Taken:  97 | Total Steps: Taken   8030/1000000 | Total reward: -550.9046747376508
[train] Episode  82 | Steps Taken:  97 | Total Steps: Taken   8127/1000000 | Total reward: -535.2826081358728
[train] Episode  83 | Steps Taken:  98 | Total Steps: Taken   8225/1000000 | Total reward: -560.476182722217
[train] Episode  84 | Steps Taken:  97 | Total Steps: Taken   8322/1000000 | Total reward: -533.1502180083766
[train] Episode  85 | Steps Taken:  97 | Total Steps: Taken   8419/1000000 | Total reward: -538.0211223427968
[train] Episode  86 | Steps Taken:  98 | Total Steps: Taken   8517/1000000 | Total reward: -558.8519303177404
[train] Episode  87 | Steps Taken:  98 | Total Steps: Taken   8615/1000000 | Total reward: -554.0415417956544
[train] Episode  88 | Steps Taken:  98 | Total Steps: Taken   8713/1000000 | Total reward: -558.5119485929478
[train] Episode  89 | Steps Taken:  98 | Total Steps: Taken   8811/1000000 | Total reward: -557.7348296092508
[train] Episode  90 | Steps Taken:  98 | Total Steps: Taken   8909/1000000 | Total reward: -563.480128389982
[train] Episode  91 | Steps Taken:  97 | Total Steps: Taken   9006/1000000 | Total reward: -537.9863903726005
[train] Episode  92 | Steps Taken:  97 | Total Steps: Taken   9103/1000000 | Total reward: -542.1865755084023
[train] Episode  93 | Steps Taken:  98 | Total Steps: Taken   9201/1000000 | Total reward: -546.9207295365295
[train] Episode  94 | Steps Taken:  98 | Total Steps: Taken   9299/1000000 | Total reward: -560.9752004977172
[train] Episode  95 | Steps Taken:  98 | Total Steps: Taken   9397/1000000 | Total reward: -536.554887517039
[train] Episode  96 | Steps Taken:  97 | Total Steps: Taken   9494/1000000 | Total reward: -549.136432818993
[train] Episode  97 | Steps Taken:  98 | Total Steps: Taken   9592/1000000 | Total reward: -566.2931348232798
[train] Episode  98 | Steps Taken:  97 | Total Steps: Taken   9689/1000000 | Total reward: -537.8662280144976
[train] Episode  99 | Steps Taken:  98 | Total Steps: Taken   9787/1000000 | Total reward: -559.7299754597185
[train] Episode 100 | Steps Taken:  97 | Total Steps: Taken   9884/1000000 | Total reward: -558.9095353040306
[train] Episode 101 | Steps Taken:  97 | Total Steps: Taken   9981/1000000 | Total reward: -549.6549182015717
[train] Episode 102 | Steps Taken:  97 | Total Steps: Taken  10078/1000000 | Total reward: -541.80369178939
[train] Episode 103 | Steps Taken:  98 | Total Steps: Taken  10176/1000000 | Total reward: -562.931225254907
[train] Episode 104 | Steps Taken:  97 | Total Steps: Taken  10273/1000000 | Total reward: -548.650921338335
[train] Episode 105 | Steps Taken:  98 | Total Steps: Taken  10371/1000000 | Total reward: -562.6208100154738
[train] Episode 106 | Steps Taken:  97 | Total Steps: Taken  10468/1000000 | Total reward: -543.4031787844625
[train] Episode 107 | Steps Taken:  99 | Total Steps: Taken  10567/1000000 | Total reward: -563.3865370438755
[train] Episode 108 | Steps Taken:  97 | Total Steps: Taken  10664/1000000 | Total reward: -545.7504354845208
[train] Episode 109 | Steps Taken:  97 | Total Steps: Taken  10761/1000000 | Total reward: -546.3197125277925
[train] Episode 110 | Steps Taken:  99 | Total Steps: Taken  10860/1000000 | Total reward: -565.2733371464458
[train] Episode 111 | Steps Taken:  98 | Total Steps: Taken  10958/1000000 | Total reward: -552.937267574634
[train] Episode 112 | Steps Taken:  98 | Total Steps: Taken  11056/1000000 | Total reward: -562.0489191882139
[train] Episode 113 | Steps Taken:  98 | Total Steps: Taken  11154/1000000 | Total reward: -560.8821337513431
[train] Episode 114 | Steps Taken:  97 | Total Steps: Taken  11251/1000000 | Total reward: -547.3341847690193
[train] Episode 115 | Steps Taken:  97 | Total Steps: Taken  11348/1000000 | Total reward: -531.3451523652232
[train] Episode 116 | Steps Taken:  97 | Total Steps: Taken  11445/1000000 | Total reward: -547.1115632957308
[train] Episode 117 | Steps Taken:  98 | Total Steps: Taken  11543/1000000 | Total reward: -555.8893830073397
[train] Episode 118 | Steps Taken:  97 | Total Steps: Taken  11640/1000000 | Total reward: -546.174509810422
[train] Episode 119 | Steps Taken:  98 | Total Steps: Taken  11738/1000000 | Total reward: -549.7604868441813
[train] Episode 120 | Steps Taken:  98 | Total Steps: Taken  11836/1000000 | Total reward: -543.1564010472005
[train] Episode 121 | Steps Taken:  97 | Total Steps: Taken  11933/1000000 | Total reward: -561.4487490187212
[train] Episode 122 | Steps Taken:  97 | Total Steps: Taken  12030/1000000 | Total reward: -541.9550749094517
[train] Episode 123 | Steps Taken:  98 | Total Steps: Taken  12128/1000000 | Total reward: -553.8637285250677
[train] Episode 124 | Steps Taken:  97 | Total Steps: Taken  12225/1000000 | Total reward: -546.3137418945925
[train] Episode 125 | Steps Taken:  98 | Total Steps: Taken  12323/1000000 | Total reward: -553.6005292043742
[train] Episode 126 | Steps Taken:  97 | Total Steps: Taken  12420/1000000 | Total reward: -534.8095602352535
[train] Episode 127 | Steps Taken:  97 | Total Steps: Taken  12517/1000000 | Total reward: -530.0331652583386
[train] Episode 128 | Steps Taken:  98 | Total Steps: Taken  12615/1000000 | Total reward: -552.7798285943652
[train] Episode 129 | Steps Taken:  97 | Total Steps: Taken  12712/1000000 | Total reward: -542.2347707145701
[train] Episode 130 | Steps Taken:  97 | Total Steps: Taken  12809/1000000 | Total reward: -552.8788786177387
[train] Episode 131 | Steps Taken:  98 | Total Steps: Taken  12907/1000000 | Total reward: -552.4635972265613
[train] Episode 132 | Steps Taken:  98 | Total Steps: Taken  13005/1000000 | Total reward: -556.7679618951566
[train] Episode 133 | Steps Taken:  98 | Total Steps: Taken  13103/1000000 | Total reward: -564.0906320270185
[train] Episode 134 | Steps Taken:  98 | Total Steps: Taken  13201/1000000 | Total reward: -551.423281157361
[train] Episode 135 | Steps Taken:  98 | Total Steps: Taken  13299/1000000 | Total reward: -549.6564796143596
[train] Episode 136 | Steps Taken:  97 | Total Steps: Taken  13396/1000000 | Total reward: -547.2799480994937
[train] Episode 137 | Steps Taken:  98 | Total Steps: Taken  13494/1000000 | Total reward: -553.3361802663492
[train] Episode 138 | Steps Taken:  98 | Total Steps: Taken  13592/1000000 | Total reward: -554.177784852907
[train] Episode 139 | Steps Taken:  99 | Total Steps: Taken  13691/1000000 | Total reward: -564.6830648295323
[train] Episode 140 | Steps Taken:  98 | Total Steps: Taken  13789/1000000 | Total reward: -555.3652705525019
[train] Episode 141 | Steps Taken:  97 | Total Steps: Taken  13886/1000000 | Total reward: -534.8251550153708
[train] Episode 142 | Steps Taken:  97 | Total Steps: Taken  13983/1000000 | Total reward: -538.7969827844588
[train] Episode 143 | Steps Taken:  98 | Total Steps: Taken  14081/1000000 | Total reward: -569.7725721210047
[train] Episode 144 | Steps Taken:  97 | Total Steps: Taken  14178/1000000 | Total reward: -534.0706231930019
[train] Episode 145 | Steps Taken:  98 | Total Steps: Taken  14276/1000000 | Total reward: -564.4218664928063
[train] Episode 146 | Steps Taken:  98 | Total Steps: Taken  14374/1000000 | Total reward: -556.4876933985945
[train] Episode 147 | Steps Taken:  98 | Total Steps: Taken  14472/1000000 | Total reward: -552.6765209118574
[train] Episode 148 | Steps Taken:  97 | Total Steps: Taken  14569/1000000 | Total reward: -536.9308603631023
[train] Episode 149 | Steps Taken:  98 | Total Steps: Taken  14667/1000000 | Total reward: -557.6709451553127
[train] Episode 150 | Steps Taken:  97 | Total Steps: Taken  14764/1000000 | Total reward: -541.8143170734829
[train] Episode 151 | Steps Taken:  98 | Total Steps: Taken  14862/1000000 | Total reward: -560.3470130561257
[train] Episode 152 | Steps Taken:  98 | Total Steps: Taken  14960/1000000 | Total reward: -554.0615077664812
[train] Episode 153 | Steps Taken:  97 | Total Steps: Taken  15057/1000000 | Total reward: -540.9722259184664
[train] Episode 154 | Steps Taken:  98 | Total Steps: Taken  15155/1000000 | Total reward: -562.0677710312434
[train] Episode 155 | Steps Taken:  98 | Total Steps: Taken  15253/1000000 | Total reward: -556.9251881963256
[train] Episode 156 | Steps Taken:  98 | Total Steps: Taken  15351/1000000 | Total reward: -561.4425510549751
[train] Episode 157 | Steps Taken:  97 | Total Steps: Taken  15448/1000000 | Total reward: -536.5929957169081
[train] Episode 158 | Steps Taken:  97 | Total Steps: Taken  15545/1000000 | Total reward: -537.5476982281098
[train] Episode 159 | Steps Taken:  97 | Total Steps: Taken  15642/1000000 | Total reward: -549.0235664492996
[train] Episode 160 | Steps Taken:  97 | Total Steps: Taken  15739/1000000 | Total reward: -539.8409668238849
[train] Episode 161 | Steps Taken:  97 | Total Steps: Taken  15836/1000000 | Total reward: -532.9055184158492
[train] Episode 162 | Steps Taken:  97 | Total Steps: Taken  15933/1000000 | Total reward: -552.3039334385335
[train] Episode 163 | Steps Taken:  98 | Total Steps: Taken  16031/1000000 | Total reward: -559.8874340222733
[train] Episode 164 | Steps Taken:  98 | Total Steps: Taken  16129/1000000 | Total reward: -558.1633175305398
[train] Episode 165 | Steps Taken:  98 | Total Steps: Taken  16227/1000000 | Total reward: -548.7969403072331
[train] Episode 166 | Steps Taken:  98 | Total Steps: Taken  16325/1000000 | Total reward: -563.3431952175786
[train] Episode 167 | Steps Taken:  98 | Total Steps: Taken  16423/1000000 | Total reward: -560.5887401638636
[train] Episode 168 | Steps Taken:  97 | Total Steps: Taken  16520/1000000 | Total reward: -554.7999169686605
[train] Episode 169 | Steps Taken:  97 | Total Steps: Taken  16617/1000000 | Total reward: -530.1648791521968
[train] Episode 170 | Steps Taken:  98 | Total Steps: Taken  16715/1000000 | Total reward: -560.2504902883969
[train] Episode 171 | Steps Taken:  97 | Total Steps: Taken  16812/1000000 | Total reward: -555.7660179074874
[train] Episode 172 | Steps Taken:  98 | Total Steps: Taken  16910/1000000 | Total reward: -552.1679052775092
[train] Episode 173 | Steps Taken:  97 | Total Steps: Taken  17007/1000000 | Total reward: -555.6913664278815
[train] Episode 174 | Steps Taken:  98 | Total Steps: Taken  17105/1000000 | Total reward: -548.017894346229
[train] Episode 175 | Steps Taken:  97 | Total Steps: Taken  17202/1000000 | Total reward: -561.6292650507107
[train] Episode 176 | Steps Taken:  98 | Total Steps: Taken  17300/1000000 | Total reward: -548.4202430507427
[train] Episode 177 | Steps Taken:  97 | Total Steps: Taken  17397/1000000 | Total reward: -533.506788211021
[train] Episode 178 | Steps Taken:  98 | Total Steps: Taken  17495/1000000 | Total reward: -559.6469074812865
[train] Episode 179 | Steps Taken:  98 | Total Steps: Taken  17593/1000000 | Total reward: -554.5065333849591
[train] Episode 180 | Steps Taken:  97 | Total Steps: Taken  17690/1000000 | Total reward: -543.6393750753978
[train] Episode 181 | Steps Taken:  98 | Total Steps: Taken  17788/1000000 | Total reward: -560.4233972836765
[train] Episode 182 | Steps Taken:  98 | Total Steps: Taken  17886/1000000 | Total reward: -552.6088737110275
[train] Episode 183 | Steps Taken:  98 | Total Steps: Taken  17984/1000000 | Total reward: -561.2191300575486
[train] Episode 184 | Steps Taken:  97 | Total Steps: Taken  18081/1000000 | Total reward: -532.4284029486977
[train] Episode 185 | Steps Taken:  97 | Total Steps: Taken  18178/1000000 | Total reward: -546.173779236674
[train] Episode 186 | Steps Taken:  97 | Total Steps: Taken  18275/1000000 | Total reward: -553.0184690702085
[train] Episode 187 | Steps Taken:  98 | Total Steps: Taken  18373/1000000 | Total reward: -541.7560317571676
[train] Episode 188 | Steps Taken:  97 | Total Steps: Taken  18470/1000000 | Total reward: -553.2367528944168
[train] Episode 189 | Steps Taken:  98 | Total Steps: Taken  18568/1000000 | Total reward: -565.3163191972285
[train] Episode 190 | Steps Taken:  97 | Total Steps: Taken  18665/1000000 | Total reward: -546.2372757325336
[train] Episode 191 | Steps Taken:  98 | Total Steps: Taken  18763/1000000 | Total reward: -556.6757438024952
[train] Episode 192 | Steps Taken:  98 | Total Steps: Taken  18861/1000000 | Total reward: -561.2134451144408
[train] Episode 193 | Steps Taken:  98 | Total Steps: Taken  18959/1000000 | Total reward: -549.7659024996178
[train] Episode 194 | Steps Taken:  97 | Total Steps: Taken  19056/1000000 | Total reward: -552.7621620169404
[train] Episode 195 | Steps Taken:  97 | Total Steps: Taken  19153/1000000 | Total reward: -542.9080984368239
[train] Episode 196 | Steps Taken:  97 | Total Steps: Taken  19250/1000000 | Total reward: -547.3051176650786
[train] Episode 197 | Steps Taken:  98 | Total Steps: Taken  19348/1000000 | Total reward: -550.7133003498258
[train] Episode 198 | Steps Taken:  97 | Total Steps: Taken  19445/1000000 | Total reward: -548.8153145185169
[train] Episode 199 | Steps Taken:  97 | Total Steps: Taken  19542/1000000 | Total reward: -531.2199244965308
[train] Episode 200 | Steps Taken:  97 | Total Steps: Taken  19639/1000000 | Total reward: -530.0889109034973
[train] Episode 201 | Steps Taken:  98 | Total Steps: Taken  19737/1000000 | Total reward: -560.8863451061404
[train] Episode 202 | Steps Taken:  98 | Total Steps: Taken  19835/1000000 | Total reward: -554.6582086288221
[train] Episode 203 | Steps Taken:  98 | Total Steps: Taken  19933/1000000 | Total reward: -546.9420011582315
[train] Episode 204 | Steps Taken:  98 | Total Steps: Taken  20031/1000000 | Total reward: -551.6890458769478
[train] Episode 205 | Steps Taken:  97 | Total Steps: Taken  20128/1000000 | Total reward: -547.6023224762858
[train] Episode 206 | Steps Taken:  97 | Total Steps: Taken  20225/1000000 | Total reward: -540.4318441310464
[train] Episode 207 | Steps Taken:  98 | Total Steps: Taken  20323/1000000 | Total reward: -550.3774951441519
[train] Episode 208 | Steps Taken:  97 | Total Steps: Taken  20420/1000000 | Total reward: -544.497531018073
[train] Episode 209 | Steps Taken:  97 | Total Steps: Taken  20517/1000000 | Total reward: -543.4466905691871
[train] Episode 210 | Steps Taken:  97 | Total Steps: Taken  20614/1000000 | Total reward: -550.5428083838452
[train] Episode 211 | Steps Taken:  98 | Total Steps: Taken  20712/1000000 | Total reward: -556.2420400561535
[train] Episode 212 | Steps Taken:  97 | Total Steps: Taken  20809/1000000 | Total reward: -536.0427905473051
[train] Episode 213 | Steps Taken:  97 | Total Steps: Taken  20906/1000000 | Total reward: -526.9367070019314
[train] Episode 214 | Steps Taken:  97 | Total Steps: Taken  21003/1000000 | Total reward: -544.0674335824632
[train] Episode 215 | Steps Taken:  97 | Total Steps: Taken  21100/1000000 | Total reward: -540.5391336592353
[train] Episode 216 | Steps Taken:  97 | Total Steps: Taken  21197/1000000 | Total reward: -536.6041578610445
[train] Episode 217 | Steps Taken:  97 | Total Steps: Taken  21294/1000000 | Total reward: -551.4109009931716
[train] Episode 218 | Steps Taken:  97 | Total Steps: Taken  21391/1000000 | Total reward: -536.7575771519469
[train] Episode 219 | Steps Taken:  97 | Total Steps: Taken  21488/1000000 | Total reward: -544.95891024671
[train] Episode 220 | Steps Taken:  98 | Total Steps: Taken  21586/1000000 | Total reward: -555.7708893187774
[train] Episode 221 | Steps Taken:  97 | Total Steps: Taken  21683/1000000 | Total reward: -543.3570729248294
[train] Episode 222 | Steps Taken:  97 | Total Steps: Taken  21780/1000000 | Total reward: -550.5466110708616
[train] Episode 223 | Steps Taken:  98 | Total Steps: Taken  21878/1000000 | Total reward: -549.6879490133038
[train] Episode 224 | Steps Taken:  98 | Total Steps: Taken  21976/1000000 | Total reward: -558.4084288121791
[train] Episode 225 | Steps Taken:  97 | Total Steps: Taken  22073/1000000 | Total reward: -541.8060059461043
[train] Episode 226 | Steps Taken:  97 | Total Steps: Taken  22170/1000000 | Total reward: -528.0814116517719
[train] Episode 227 | Steps Taken:  97 | Total Steps: Taken  22267/1000000 | Total reward: -550.0976129599857
[train] Episode 228 | Steps Taken:  98 | Total Steps: Taken  22365/1000000 | Total reward: -564.4358410909796
[train] Episode 229 | Steps Taken:  98 | Total Steps: Taken  22463/1000000 | Total reward: -547.7226882254563
[train] Episode 230 | Steps Taken:  98 | Total Steps: Taken  22561/1000000 | Total reward: -558.631838828016
[train] Episode 231 | Steps Taken:  97 | Total Steps: Taken  22658/1000000 | Total reward: -542.6844325566087
[train] Episode 232 | Steps Taken:  97 | Total Steps: Taken  22755/1000000 | Total reward: -558.8244014808835
[train] Episode 233 | Steps Taken:  97 | Total Steps: Taken  22852/1000000 | Total reward: -556.539689010562
[train] Episode 234 | Steps Taken:  97 | Total Steps: Taken  22949/1000000 | Total reward: -549.341925636624
[train] Episode 235 | Steps Taken:  98 | Total Steps: Taken  23047/1000000 | Total reward: -560.4526391770986
[train] Episode 236 | Steps Taken:  98 | Total Steps: Taken  23145/1000000 | Total reward: -561.3705033319643
[train] Episode 237 | Steps Taken:  97 | Total Steps: Taken  23242/1000000 | Total reward: -540.7604299539119
[train] Episode 238 | Steps Taken:  97 | Total Steps: Taken  23339/1000000 | Total reward: -551.4934330382428
[train] Episode 239 | Steps Taken:  98 | Total Steps: Taken  23437/1000000 | Total reward: -562.0354233576146
[train] Episode 240 | Steps Taken:  98 | Total Steps: Taken  23535/1000000 | Total reward: -557.2012531804363
[train] Episode 241 | Steps Taken:  97 | Total Steps: Taken  23632/1000000 | Total reward: -542.6375689542368
